Issue Number,Title,State,Created At,Updated At
1352,"Bug Pub/Sub: Skip result + Execute batch - RedisException: ERR Syntax error, try...",closed,2018-03-21 17:32:50,2018-03-22 07:25:32
1351,Can't execute SENTINEL commands on /,closed,2018-03-21 12:57:24,2018-04-04 10:17:01
1350,NPE in CommandDecoder handler while using RBatch object,closed,2018-03-21 07:02:35,2018-03-21 07:04:48
1349,redisson jcache.getAll(Set<T>) causes io.netty.util.IllegalReferenceCountException: refCnt: 0,closed,2018-03-20 16:59:16,2018-03-21 07:29:35
1348,#1346 - don't log AUTH redis command body,closed,2018-03-20 15:23:20,2019-01-25 12:30:48
1347,Question: Send batched messages - Get batched messages,closed,2018-03-20 14:56:12,2018-05-01 13:15:41
1346,Security Issue - Redis Password visible with TRACE log level,closed,2018-03-20 13:53:42,2019-01-25 12:30:21
1345,直接存入中文的值，乱码怎么解决？,closed,2018-03-20 10:16:19,2018-03-22 10:25:26
1344,fix javadoc,closed,2018-03-19 15:30:22,2018-03-19 16:46:49
1343,"Redisson Pub/Sub Successful, But RTopic publish method return 0",closed,2018-03-19 12:35:40,2018-03-20 03:13:48
1342,RSortedSet tries to compare wrong types,closed,2018-03-18 22:29:24,2018-04-11 07:05:40
1341,Get type of a key in Redis,closed,2018-03-17 12:33:11,2018-03-19 06:29:26
1340,Redisson Spring Elasticache Iteamcount issue,closed,2018-03-17 10:38:49,2018-05-13 06:34:03
1339,ERR Error running script (call to f_8770695dc269722cd5368a1e08ca936b4ccbb0b7): @user_script:1: user_script:1: bad argument #2 to 'unpack',closed,2018-03-15 11:22:50,2018-03-16 12:54:04
1338,RListMultimapCache removeAll method throw java.lang.ClassCastException: java.util.LinkedHashSet cannot be cast to java.util.List,closed,2018-03-15 08:09:07,2018-03-16 10:34:08
1337,master-slave模式下有bug，导致获取连接缓慢,closed,2018-03-12 02:32:08,2018-03-22 07:27:13
1336,Fixed missing colon in user defined tomcat redis key prefix.,closed,2018-03-12 01:10:28,2018-03-13 05:30:49
1335,Deserializing Nested RMap throws NotSerializableException ,closed,2018-03-12 00:51:30,2019-03-09 08:15:19
1334,Unable to connect AWS elastic Cahce over SSL in Cluster mode,closed,2018-03-09 19:06:23,2018-03-13 07:24:14
1333,RedLock Java ambiguous implementation,closed,2018-03-09 11:42:55,2018-11-05 18:20:59
1332,Slow down when Redis master switching (sentinel),closed,2018-03-09 09:27:22,2019-04-02 10:00:33
1331,[2.11.1] Unable to re-establish MasterConnectionPool after restarting redis,closed,2018-03-09 00:02:24,2018-03-12 12:25:28
1330,Old/stale nodes not removed from NodesGroup,closed,2018-03-08 16:41:33,2018-03-14 09:43:07
1329,Wiki is broken,closed,2018-03-08 06:06:34,2018-03-08 10:00:59
1328,我有一个IDEA,closed,2018-03-08 02:03:01,2018-10-30 20:46:33
1327,Jcache - getAndRemove method is throwing an NPE,closed,2018-03-07 21:00:10,2018-03-08 05:59:40
1326,Redisson 3.5.7 memory leak with locks,closed,2018-03-06 22:30:20,2018-03-07 15:05:44
1325,Fix links for Integration with frameworks wiki page,closed,2018-03-06 02:41:11,2018-03-06 06:39:26
1324, Skipped slave up  for master redis://?:0 differs from current redis,closed,2018-03-05 13:14:43,2018-03-06 06:51:03
1323,Upgrade Spring Boot to 2.0.0,closed,2018-03-05 12:45:58,2018-03-05 12:49:08
1322,calling getMap() million times creates millions of map instances,closed,2018-03-04 20:05:50,2018-03-13 02:42:12
1321,Configurable Tomcat Session Key Prefix for Redis,closed,2018-03-02 05:30:54,2018-03-12 01:11:49
1320,Configurable Tomcat Session Key Prefix for Redis,closed,2018-03-02 01:11:13,2018-03-06 06:51:28
1319,RBloomFilter functionality with RBatch commands,open,2018-03-01 22:59:10,2018-03-05 12:50:36
1318,Redisson 3.6.0 memory leak with cluter batch,closed,2018-02-28 15:27:20,2018-03-14 09:57:27
1317,Many exceptions and errors after sentinel failover with redisson 3.6.1,closed,2018-02-27 09:33:55,2018-03-28 12:19:11
1316,The cache in redis can not be clear automatic when Redisson resatrt,closed,2018-02-26 09:43:05,2018-03-01 12:02:07
1315,"""Unable to init enough connections"" when ConnectionMinimumIdleSize is high",closed,2018-02-22 17:54:33,2018-12-30 05:43:26
1314,JsonJacksonCodec constructor in 3.6.1 breaks with Jackson 2.9.x,closed,2018-02-21 00:24:05,2018-04-16 07:05:04
1313,Redisson 3.61 not working with spring-session 1.3.1.RELEASE,closed,2018-02-20 07:50:17,2018-02-20 17:14:55
1312,is it possible to add a duplicate check when RedisPubsubConnection addListener ?,closed,2018-02-20 02:14:42,2023-07-03 07:05:02
1311,Tomcat Session Manager issue to renew session in Load Balance environment,closed,2018-02-19 12:03:40,2018-02-22 16:05:59
1310,Wrong classloader used by TasksRunnerService?,closed,2018-02-18 23:38:09,2018-03-06 09:17:57
1309,should not clear channel and listeners when unsubscribe failure,closed,2018-02-18 23:15:19,2019-01-07 06:52:32
1308,add ability to use RoundRobinDnsAddressResolverGroup in Connection manager. ,closed,2018-02-18 09:56:03,2018-02-20 07:13:11
1307,[Error] while connecting to remote cluster,closed,2018-02-17 16:28:38,2018-11-05 18:22:01
1306,Add Kryo 4.x support,closed,2018-02-17 14:42:14,2018-02-19 05:36:14
1305,"RBloomFilter.expire only deletes Bloom Filter string, not hash",closed,2018-02-16 20:09:43,2018-02-19 05:32:14
1304,RedisClient does not override 'hashcode and equals' may cause  redis connections are not closed properly.,closed,2018-02-16 16:53:18,2018-02-19 06:49:20
1303,add ability to use RoundRobinDnsAddressResolverGroup in Connection ma…,closed,2018-02-15 15:52:10,2018-02-18 12:41:53
1302,Performance issues with updateMode=AFTER_REQUEST,closed,2018-02-15 15:36:32,2018-10-30 20:34:01
1301,Error while creating bean of RScheduledExecutorService,closed,2018-02-15 15:36:25,2018-03-13 12:01:41
1300,add ability to use RoundRobinDnsAddressResolverGroup in Connection ma…,closed,2018-02-15 14:55:35,2018-02-15 15:46:53
1299,Support for dnsMonitoring in Sentinel Setup,closed,2018-02-15 08:51:36,2018-03-08 13:52:15
1298,RBatch doesn't sorted sorted sets,closed,2018-02-14 17:51:17,2019-10-30 10:24:40
1297,Add RLocalCachedMap.clearLocalCache method,closed,2018-02-14 07:00:23,2018-02-14 07:01:36
1296,CertificateException while connecting to Azure redis cluster.,closed,2018-02-13 12:20:57,2018-03-13 07:24:08
1295,Warning about CommandDecoder.decode() method,closed,2018-02-13 06:18:04,2018-02-13 06:19:22
1294,RBatch throws NPE with big pipeline in atomic mode,closed,2018-02-13 05:46:29,2018-02-13 06:19:34
1293,JsonJacksonCodec cannot deserialize EnumMap,closed,2018-02-13 03:44:22,2019-04-02 11:33:48
1292,"RedissonRedLock.tryLock(long waitTime, long leaseTime, TimeUnit unit) still have something wrong",closed,2018-02-12 07:43:49,2018-03-08 06:25:42
1291,"RExecutorService - Task resume on another worker doesn't happen, when worker(redisson node) goes down ",closed,2018-02-09 05:50:02,2018-05-22 13:11:19
1290,RedissonLocalCachedMap does not broadcast LocalCachedMapClear on clear(),closed,2018-02-08 19:33:48,2018-02-09 12:38:53
1289,Multiple JVMs tryLock attempt,closed,2018-02-08 16:42:36,2019-01-25 09:48:48
1288,Caused by: org.redisson.client.RedisException: ERR max number of clients reached.,closed,2018-02-08 09:37:14,2018-02-19 10:20:01
1287,Redisson Remote Service stops responding ,closed,2018-02-07 17:33:08,2018-02-08 06:52:30
1286,"Multimap tries to keep the List/Set on the same node, but ignores Key Hash Tags in the given Key",closed,2018-02-07 14:30:52,2018-02-08 09:54:25
1285,Netty 4.1.21 + BOM import.,closed,2018-02-07 10:31:03,2018-02-07 13:51:49
1284,"Redisson 2.9.1 Redis 2.8.17 in sentinel mode, redisson subscriber is not self-healing after restarting all redis boxes",closed,2018-02-07 02:03:30,2018-02-13 11:41:06
1283,Minor optimizations,closed,2018-02-06 14:38:24,2018-04-25 13:18:15
1282,Redisson issuing undue commands with spring cache,closed,2018-02-06 11:30:49,2018-02-12 11:42:10
1281,Add support of PING for Pub/Sub,closed,2018-02-06 09:41:13,2018-04-27 12:05:36
1280,Sentinel failover with pub/sub failure,closed,2018-02-05 15:24:19,2018-02-14 11:57:40
1279,Extract RId.generator to RIdGenerator,open,2018-02-05 08:44:21,2018-02-05 08:44:21
1278,Split RFieldAccessor into RGetter and RSetter annotations,open,2018-02-05 08:43:46,2018-02-05 08:43:46
1277,RedissonSpringLocalCachedCacheManager not found,closed,2018-02-05 03:12:54,2018-02-05 07:41:30
1276,Redissonspringlocalcache manager in distributed systems,closed,2018-02-03 16:46:39,2018-02-08 06:44:24
1275,Redisson client keeps running after shutdown invoked  ,closed,2018-02-01 12:27:25,2018-02-07 18:23:16
1274,NPE with redisson pro,closed,2018-02-01 04:01:46,2018-02-01 05:57:38
1273,Slow gets from redisson in CommandServiceAsyncGet,closed,2018-01-31 22:26:25,2018-11-05 18:22:26
1272,"""You can't write against a read only slave"" after failover with sentinel ",closed,2018-01-31 17:13:32,2018-03-21 12:53:23
1271,"RDelayedQueue cannot be delayed -- help me, thanks ",closed,2018-01-31 04:35:12,2018-01-31 10:01:51
1270,RDelayedQueue cannot be delayed,closed,2018-01-31 03:22:50,2018-01-31 04:33:06
1269,RedisClient.getBuckets do not have a asynchrounous api,closed,2018-01-30 08:59:58,2018-02-06 12:34:09
1268,org.redisson.RedissonTopic.removeAllListeners got blocked on CountDownLatch.await,closed,2018-01-30 07:41:52,2018-02-13 11:41:38
1267,RLiveObjectService not support Enum,closed,2018-01-30 03:56:24,2018-02-08 08:57:55
1266,Cannot call config.enableMetrics() to initialize Metrics,closed,2018-01-29 10:39:42,2018-01-29 10:58:18
1265,是否考虑下支持Kotlin,closed,2018-01-29 02:09:58,2020-11-27 09:21:35
1264,ZREVRANGEBYLEX not supported by redisson,closed,2018-01-28 04:14:37,2018-02-14 06:18:49
1263,JsonJacksonCoded do not override provided objectMapper settings.,closed,2018-01-25 13:23:31,2018-01-26 09:47:19
1262,Redisson expiration event - deserialization issue,closed,2018-01-24 17:11:56,2018-02-12 08:59:42
1261,Update Spring Session to 2.0,closed,2018-01-24 09:34:44,2018-01-24 09:47:24
1260,Deserialization through JCache failing with ClassCastException,closed,2018-01-24 09:23:19,2019-08-13 22:40:43
1259,Spring session annotation support,closed,2018-01-23 16:44:43,2018-01-29 11:17:27
1258,Redis Replication Configuration,closed,2018-01-23 15:39:51,2018-01-29 11:17:09
1257,Reddison Spring Cache modifies exception semantics of annotated method,closed,2018-01-23 14:10:44,2018-01-25 07:05:15
1256,出现了Publish/Subscribe connection pool exhausted!异常,closed,2018-01-23 09:46:59,2018-02-15 08:50:33
1255,[Question] Use Rmap as a data member on a singleton or create a new instance for every call,closed,2018-01-22 20:54:50,2018-01-29 11:17:42
1254,FST 序列化CPU占用高的问题,closed,2018-01-22 14:37:09,2018-01-26 01:16:39
1253,Spring boot 2.0 milestone,closed,2018-01-22 14:31:24,2018-03-05 12:49:54
1252,Redisson RBucket codec problem!  java  object is Serializable or not makes putting obj to redis failed!,closed,2018-01-22 07:28:59,2018-01-22 10:01:59
1251,RSCRIPT LUA timeout and not consistent results,closed,2018-01-20 00:20:12,2018-01-26 21:03:33
1250,RedisTimeoutException: Unable to send command: (ZADD) with params: ...... after 3 retry attempts,closed,2018-01-19 10:27:08,2018-01-29 11:16:49
1249,Make prefixName and suffixName be static methods,closed,2018-01-18 17:56:10,2018-01-24 08:48:19
1248,Add RAtomicLong.getAndDelete and RAtomicDouble.getAndDelete methods,closed,2018-01-18 10:25:38,2018-01-18 10:26:38
1247,Add RBucket.getAndDelete method,closed,2018-01-18 10:23:59,2018-01-18 10:26:46
1246,[Question] Environmental Variables in Configuration Files?,closed,2018-01-17 12:25:39,2018-12-26 12:24:00
1245,RLocalCachedMap.putAll gets stuck,closed,2018-01-17 07:00:24,2018-01-17 07:06:46
1244,"tickDuration 1 causes ""tickDuration must be greater than 0""",open,2018-01-17 06:58:20,2018-01-17 06:58:20
1243,io.netty.resolver.dns.DnsNameResolver#doResolveCached race condition java.lang.IndexOutOfBoundsException,closed,2018-01-16 09:02:14,2019-10-16 14:48:17
1242,Add atomicity property to RBatch object,closed,2018-01-15 15:41:04,2018-01-16 10:07:28
1241,Add support for Spring Transaction API ,closed,2018-01-15 09:31:37,2018-04-23 07:41:52
1240,Add JTA implementation,closed,2018-01-15 09:22:34,2018-05-13 06:34:48
1239,lua脚本问题,closed,2018-01-13 09:11:25,2018-01-29 11:05:37
1238,Replace current hash implementation with HighwayHash,closed,2018-01-12 11:18:15,2018-01-12 12:04:33
1237,RLocalCachedMap不支持故障自动恢复吗？,closed,2018-01-12 04:03:00,2018-01-24 08:33:38
1236,Problem deserializing google immutablelist?,closed,2018-01-10 14:19:46,2018-11-05 18:31:56
1235,Add PriorityBlockingDeque,closed,2018-01-10 07:55:07,2018-01-10 08:08:59
1234,RMapCache'Eviction seems not to be in effect,closed,2018-01-10 06:37:55,2018-07-20 07:28:32
1233,RLock reentrant behaviour over unlock,closed,2018-01-09 17:52:15,2018-01-12 12:01:04
1232,Add new readMode,closed,2018-01-09 15:50:26,2018-01-09 19:39:07
1231,RScheduledExecutor doesn't restart tasks after crash,closed,2018-01-09 14:56:03,2018-05-16 12:18:40
1230,Add DoubleAdder,closed,2018-01-09 14:51:43,2018-01-09 15:44:04
1229,Can I use RBatch for RPriorityQueue?,closed,2018-01-09 13:17:18,2018-01-09 14:06:32
1228,Save RScheduledFuture in redisson,closed,2018-01-09 08:46:48,2018-01-09 10:50:45
1227,Update RLiveObjectService.java,closed,2018-01-08 16:09:59,2018-01-12 12:22:19
1226,Add LongAddr,closed,2018-01-08 15:32:40,2018-01-09 14:51:25
1225,InstantiationException when getting priorityQueue,closed,2018-01-08 12:07:09,2018-01-29 11:21:47
1224,RLiveObjectService : isExists method : unclear javadoc,closed,2018-01-08 07:49:39,2018-01-11 10:29:56
1223,Question about RFuture,closed,2018-01-06 04:27:03,2018-01-06 08:00:42
1222,Session object was not updated correctly,closed,2018-01-05 21:11:12,2018-01-09 14:47:22
1221,.setDnsMonitoringInterval(-1) doesn't actually seem to be disabling DNS Monitoring,closed,2018-01-05 20:41:24,2018-01-11 17:29:49
1220,Using RMapCache what combination of ttl & idleTimeout can I use to expire field that is read < those values,closed,2018-01-04 17:12:31,2018-01-23 08:43:26
1219,ReadLock not working correctly,closed,2018-01-04 03:19:00,2019-12-17 09:00:50
1218,rangeTailAync and rangeHeadAsync,closed,2018-01-04 00:44:08,2018-01-08 18:33:21
1217,Is there anyway RMapCache can work with other clients?,closed,2018-01-03 03:29:43,2018-01-09 13:30:49
1216,Add RMap.valuesAsync(String pattern) ,closed,2017-12-30 22:51:36,2019-04-03 06:30:25
1215,Add KQueue support,closed,2017-12-30 15:43:52,2018-01-05 06:52:09
1214,Add Redis Modules support,closed,2017-12-28 06:29:32,2018-09-05 16:02:20
1213,DNSMonitor doesn't work with ClusterServersConfig,closed,2017-12-27 20:30:34,2020-10-16 14:55:23
1212,Add ClusteredBloomFilter,closed,2017-12-27 18:18:48,2017-12-28 14:12:08
1211,Add tomcat 9 support,closed,2017-12-27 11:34:20,2017-12-28 14:20:32
1210,Add RMapCache.remainTimeToLive(key) method,closed,2017-12-26 17:21:43,2018-02-19 06:16:46
1209,"version 2.10.6, compiler target is 1.6+,but in class BaseRemoteService use Map's putifabsent method?",closed,2017-12-26 08:55:43,2018-01-04 15:06:12
1208,"关闭web容器后,在比较短的时间内重启容器时,初始化客户端报空指异常",closed,2017-12-25 18:35:26,2018-01-09 11:01:30
1207,"redis集群环境,脚本报CROSSSLOT Keys in request don't hash to the same slot",closed,2017-12-25 06:48:17,2018-01-29 11:08:54
1206,tomcat session使用kryo序列化方式bug,closed,2017-12-25 03:06:57,2018-01-29 11:13:48
1205,MapCache listener not working on cross-plateform environment,closed,2017-12-24 14:23:24,2018-01-25 07:01:39
1203,add repeat feature in priority dequeue. ,closed,2017-12-24 06:23:44,2017-12-25 05:14:37
1202,Redis的list集合找不到对象,closed,2017-12-23 02:54:35,2018-02-15 08:50:47
1201,BitMap (RBitSet) questions,closed,2017-12-22 19:20:56,2018-01-12 02:06:54
1200,Two threads can acquire the same lock with redis cluster,closed,2017-12-21 02:25:11,2018-12-12 03:01:27
1199,Configurable ttl for caches and/or entries in redisson Jcache,open,2017-12-19 13:21:32,2020-02-06 13:13:23
1198,Reading from Elasticache replica nodes ,closed,2017-12-19 13:10:19,2022-06-27 08:41:11
1197,Configure Redisson to connect to Azure redis cache,closed,2017-12-19 09:55:32,2018-01-05 08:18:03
1196,多线程环境下，线程卡死的情况,closed,2017-12-19 00:39:01,2018-01-29 11:14:02
1195,AWS ElastiCache SingleServerConfig failover doesn't work partly ,closed,2017-12-14 10:11:48,2017-12-28 03:06:20
1194,failover does not work,closed,2017-12-14 07:46:22,2017-12-26 17:10:55
1193,Redisson RMap get response is slow ,closed,2017-12-14 00:16:32,2018-02-21 10:13:54
1192,Removing class name in serializing an object,closed,2017-12-13 17:34:18,2022-08-25 04:54:43
1191,Redisson remote services can't ack when running redis in cluster mode.,closed,2017-12-13 13:45:22,2017-12-18 11:47:47
